matrix_subject1v2,frequency_matrix_verb,subject_form_CC_subject1v4,uid_amp,length_CC_remainder,that_omission,matrix_subject1v4,genre,position_matrix_verb,frequency_CC_subject_head,subject_form_CC_subject1v2,subject_form_CC_subject1v3,length_matrix_verb_to_CC,word_form_similarity,length_CC_onset,matrix_subject1v3
0,-6.855410065124486,1,0.0940405987203121,0,0,0,1,1,-8.111182364810563,0,0,-3,0,3,0
0,-7.146302413206516,1,-0.0239166617393493,0,0,1,0,5,-6.433258038231307,0,0,-3,0,0,0
0,-9.004531527442312,1,0.0028837919235229,0,1,1,1,2,-12.88609532538575,0,0,-1,0,4,0
0,-6.256071788002225,1,0.0,0,1,1,0,6,-9.7506011094566,0,0,-1,0,2,0
0,-8.285937681221203,1,-0.021774236112833,0,1,0,0,1,-5.975344537423814,0,0,-1,0,0,0
0,-6.549269594239308,0,0.0565742850303649,0,1,1,1,2,-9.288783064797304,0,1,-1,0,1,0
0,-8.944513517716059,1,0.0,0,0,1,0,11,-9.772580016175375,0,0,-5,0,0,0
0,-8.595635884237359,1,-0.0129849594086408,0,0,1,0,4,-5.3795035453149085,0,0,-4,0,0,0
0,-8.688893377723941,1,0.0001816153526306,0,0,1,0,11,-6.433258038231307,0,0,-4,0,0,0
0,-6.794785443308052,1,-0.0037252306938171,0,1,0,0,15,-10.443748290016545,0,0,2,0,0,1
0,-6.794785443308052,1,0.0053328871726989,0,1,1,1,2,-10.082734944479215,0,0,1,0,0,0
0,-6.794785443308052,1,-0.0055098608136177,0,0,1,1,2,-8.181079804427942,0,0,-6,0,0,0
0,-8.473297032045114,1,-0.0162394493818283,0,1,1,0,6,-5.810286461407363,0,0,-1,0,10,0
0,-8.696440583359324,1,0.0084696523845195,0,0,1,0,3,-10.746029161889478,0,0,-5,0,0,0
0,-10.082734944479215,1,0.0,0,0,0,1,7,-12.480630217277586,0,0,-5,0,0,0
0,-9.468368641772383,1,0.0,0,0,1,0,26,-12.480630217277586,0,0,-8,0,0,0
0,-8.285937681221203,1,0.0218874290585517,0,1,0,0,1,-6.195253047967186,0,0,-1,0,9,0
0,-6.794785443308052,0,0.0,0,1,0,1,13,-6.794785443308052,0,1,-1,0,2,0
0,-6.794785443308052,1,0.0,0,0,0,1,16,-6.255411939743378,0,0,-6,0,0,1
0,-6.195253047967186,1,0.0,0,1,0,1,9,-12.480630217277586,0,0,-1,0,0,1
0,-6.794785443308052,0,-0.0208868384361267,0,1,0,0,2,-8.285937681221203,0,0,-1,0,1,0
0,-8.285937681221203,1,-0.0200164802372455,0,1,0,0,4,-7.17566830801088,0,0,-1,0,4,0
0,-8.516647472918727,1,0.058820366859436,0,0,0,1,1,-5.3795035453149085,0,0,-7,0,0,1
0,-9.468368641772383,1,0.0,0,0,1,0,8,-6.433258038231307,0,0,-5,0,0,0
0,-6.794785443308052,1,0.0018043518066406,0,0,0,0,1,-7.807801382815679,0,0,-9,0,0,0
0,-6.794785443308052,1,-0.0671361461281776,0,0,0,1,1,-11.499800964265859,0,0,-3,0,0,0
0,-7.623405136480864,0,-0.0189804434776306,0,0,1,0,10,-5.3795035453149085,0,1,-3,0,1,0
0,-6.794785443308052,1,0.000787092372775,0,1,0,1,13,-6.801595912310578,0,0,-1,0,6,0
0,-8.65198882078849,1,-0.0019362224265933,0,0,0,0,3,-8.467254717589151,0,0,-7,0,0,0
0,-9.729094904235636,1,-0.012620149180293,0,0,0,0,6,-5.3795035453149085,0,0,-3,0,3,0
0,-9.995723567489584,1,-0.0453942418098449,0,0,1,0,4,-8.030166421050476,0,0,-9,0,0,0
0,-8.041908238927158,1,0.0003548860549926,0,0,0,1,1,-11.181347233147324,0,0,-3,0,0,0
0,-6.794785443308052,1,0.0032337438315153,0,1,1,0,3,-5.3795035453149085,0,0,-1,0,3,0
0,-8.285937681221203,1,-0.0101149082183837,0,0,1,0,0,-5.810286461407363,0,0,-3,0,24,0
0,-6.794785443308052,1,0.0235384702682495,0,0,0,0,1,-8.944513517716059,0,0,-8,0,0,0
0,-6.855410065124486,1,-0.0031343717128038,0,0,0,1,5,-9.841572887662327,0,0,-3,0,6,0
0,-9.07943283561543,0,0.0355227589607238,0,1,1,0,2,-8.3752358188689,0,1,-1,0,1,0
0,-6.855410065124486,1,-0.0013303309679031,0,1,0,1,1,-6.2064961395413665,0,0,-1,0,14,1
0,-6.195253047967186,1,-0.0486308485269546,0,1,1,1,9,-12.88609532538575,0,0,-1,0,0,0
0,-6.794785443308052,0,0.0,0,1,0,1,9,-9.468368641772383,0,1,-1,0,1,1
0,-7.623405136480864,0,3.069639205932617e-05,0,0,0,0,27,-6.203360357730682,0,1,-3,0,1,1
0,-6.256071788002225,1,0.0158721804618835,0,1,1,0,2,-6.518766139945893,0,0,2,0,0,0
0,-8.10697183227422,0,0.0065779685974121,0,1,1,1,15,-10.806653783705913,0,1,-1,0,1,0
0,-8.251366337156114,0,0.0,0,1,0,0,13,-6.256071788002225,0,1,-1,0,1,1
0,-6.195253047967186,1,0.0137110725045204,0,1,0,0,11,-6.195253047967186,0,0,-1,0,1,1
0,-6.195253047967186,0,0.0,0,1,1,0,15,-6.256071788002225,0,1,-1,0,1,0
0,-6.195253047967186,1,0.0,0,1,0,0,6,-8.31655231704081,0,0,-1,0,0,1
0,-6.195253047967186,1,-0.0029091238975524,0,0,1,1,9,-8.65198882078849,0,0,-4,0,0,0
0,-6.794785443308052,1,0.0526303201913833,0,1,0,0,1,-8.944513517716059,0,0,1,0,0,0
0,-6.794785443308052,1,0.0,0,0,1,0,26,-5.810286461407363,0,0,-3,0,6,0
0,-7.623405136480864,1,-0.010152680799365,0,0,0,0,35,-8.944513517716059,0,0,-5,0,0,1
0,-6.794785443308052,1,-0.0053874254226684,0,0,0,0,1,-11.969804593511594,0,0,-4,0,0,1
0,-6.549269594239308,1,0.0101348161697387,0,0,1,1,7,-9.841572887662327,0,0,-8,0,0,0
0,-8.696440583359324,1,0.0130486879497766,0,0,1,0,2,-9.468368641772383,0,0,-7,0,0,0
0,-6.794785443308052,0,8.940696716308594e-07,0,1,1,1,3,-5.810286461407363,1,0,-1,0,1,0
0,-6.794785443308052,0,0.0,0,1,0,1,4,-5.3795035453149085,0,1,-1,0,1,0
0,-9.275177412741526,1,0.0064959526062011,0,0,0,0,17,-9.316562628904379,0,0,-3,0,1,0
0,-9.275177412741526,0,0.0416631698608398,0,0,0,1,3,-12.480630217277586,0,0,-3,0,1,0
0,-6.794785443308052,0,0.0186039209365844,0,0,0,1,17,-6.73549255693947,0,0,-3,0,1,0
0,-6.8422755479438395,1,0.0429204776883125,0,0,1,1,7,-9.795052872027433,0,0,-3,0,0,0
0,-6.8422755479438395,1,0.0550342202186584,0,0,0,1,1,-10.806653783705913,0,0,-3,0,0,0
0,-6.794785443308052,1,-0.0018059201538562,0,0,0,0,1,-5.810286461407363,0,0,-3,0,12,0
0,-6.195253047967186,1,-0.0352290710434317,0,0,1,0,3,-10.940185176330436,0,0,-4,0,0,0
0,-8.954269692661423,1,0.0025987438857555,0,0,1,1,2,-5.810286461407363,0,0,-4,0,36,0
0,-6.256071788002225,1,0.0007285010069608,0,1,1,1,24,-11.382017928609475,0,0,-1,0,0,0
0,-9.452108120900602,1,0.0023254752159118,0,0,0,1,1,-5.810286461407363,0,0,-2,0,0,1
0,-6.256071788002225,1,0.0040719117969274,0,1,0,0,12,-6.255411939743378,0,0,2,0,0,1
0,-8.609429206369693,1,-0.2648142082616687,0,0,0,0,1,-10.940185176330436,0,0,-3,0,0,1
0,-6.324357695868357,1,0.0007044598460197,0,0,1,0,31,-6.2064961395413665,0,0,-5,0,0,0
0,-6.195253047967186,1,-0.000140381976962,0,1,1,1,22,-5.810286461407363,0,0,-1,0,16,0
0,-9.436107779554161,1,0.0390552282333374,0,0,1,1,4,-9.436107779554161,0,0,-4,0,0,0
0,-6.195253047967186,1,0.0013675093650817,0,1,1,1,11,-9.275177412741526,0,0,-1,0,1,0
0,-6.195253047967186,1,-7.778406143188477e-05,0,1,1,1,4,-9.687422207835068,0,0,-1,0,8,0
0,-6.195253047967186,0,0.0007278323173522,0,1,1,0,8,-10.443748290016545,0,1,-1,0,1,0
0,-6.794785443308052,0,-0.0704649090766906,0,1,1,1,17,-11.094335856157695,1,0,-1,0,1,0
0,-9.374549886554728,1,0.0041154623031616,0,0,1,0,3,-7.786228897561551,0,0,-10,0,0,0
0,-8.516647472918727,1,0.0325726866722106,0,0,1,1,1,-9.795052872027433,0,0,-3,0,3,0
0,-6.195253047967186,0,0.0012202635407447,0,1,1,1,1,-7.437205100358338,0,1,-1,0,1,0
0,-6.195253047967186,1,3.594160079956055e-05,0,1,1,0,16,-9.136591249455378,0,0,-1,0,1,0
0,-6.195253047967186,0,-0.0039285495877265,0,1,1,0,2,-8.041908238927158,0,1,-1,0,1,0
0,-8.041908238927158,1,-0.0007467763498425,0,1,0,0,4,-7.744431768883089,0,0,-1,0,7,1
0,-9.841572887662327,1,0.0039418339729309,0,0,1,0,3,-11.094335856157695,0,0,-16,0,0,0
0,-7.762131345982491,1,-0.0011656926944851,0,1,1,1,1,-10.178045124283539,0,0,-1,0,1,0
0,-8.82565231483933,1,0.0104316370561718,0,0,1,1,7,-8.403092773371865,0,0,-7,0,0,0
0,-7.146302413206516,1,0.0008172392845153,0,0,1,1,12,-9.148425707102382,0,0,-3,0,0,0
0,-9.38958776391927,1,0.0005319714546203,0,1,1,0,1,-6.751613271442842,0,0,-1,0,1,0
0,-9.172523258681442,1,0.0,0,1,0,0,17,-6.751613271442842,0,0,-1,0,1,1
0,-7.146302413206516,1,-2.3603439331054688e-05,0,0,1,1,1,-8.431748029132242,0,0,-5,0,1,0
0,-9.38958776391927,1,0.1250956058502197,0,0,1,1,1,-8.984122655811104,0,0,-6,0,3,0
0,-6.324357695868357,1,-0.0133515885099768,0,1,1,0,2,-9.38958776391927,0,0,-1,0,3,0
0,-6.549269594239308,1,-4.76837158203125e-06,0,1,1,0,2,-9.057453928896654,0,0,-1,0,9,0
0,-6.195253047967186,0,0.0,0,1,1,0,7,-8.041908238927158,0,1,-1,0,1,0
0,-6.855410065124486,1,0.0,0,1,1,0,31,-11.78748303671764,0,0,-1,0,5,0
0,-8.473297032045114,1,0.0041902810335159,0,0,1,1,2,-9.59025845938142,0,0,-3,0,0,0
0,-8.688893377723941,1,-0.0032113194465637,0,0,1,1,8,-10.746029161889478,0,0,-5,0,0,0
0,-9.38958776391927,1,0.0,0,0,1,0,23,-7.587777958837713,0,0,-4,0,0,0
0,-7.762131345982491,1,-0.0010750293731689,0,0,1,0,2,-6.433258038231307,0,0,-16,0,0,0
0,-9.004531527442312,1,0.0047695375978946,0,0,1,0,2,-11.181347233147324,0,0,-15,0,0,0
0,-9.38958776391927,1,0.0,0,1,1,0,19,-7.623405136480864,0,0,-1,0,3,0
0,-7.762131345982491,1,0.0,0,0,1,0,28,-10.488200052587379,0,0,-9,0,0,0
0,-9.627998787364268,1,-0.0035997852683067,0,0,1,1,16,-8.609429206369693,0,0,-4,0,0,0
0,-6.195253047967186,1,-0.0669772028923034,0,0,1,0,7,-5.3795035453149085,0,0,-3,0,1,0
0,-6.195253047967186,1,-1.820921897888184e-05,0,0,1,0,1,-7.747360028662178,0,0,-3,0,6,0
0,-9.172523258681442,1,0.0021532177925109,0,1,1,0,2,-10.940185176330436,0,0,-1,0,3,0
0,-9.172523258681442,1,-0.0009765625,0,0,1,0,11,-10.940185176330436,0,0,-3,0,4,0
0,-9.172523258681442,1,-0.0046057477593421,0,0,1,0,2,-6.433258038231307,0,0,-5,0,0,0
0,-7.146302413206516,1,-0.0052474737167358,0,0,1,1,6,-9.59025845938142,0,0,-5,0,0,0
0,-7.146302413206516,1,-0.0052474737167358,0,0,1,0,6,-9.59025845938142,0,0,-5,0,0,0
0,-9.172523258681442,1,0.0011002533137798,0,0,1,1,1,-7.587777958837713,0,0,-4,0,0,0
0,-9.172523258681442,1,-0.0063838474452495,0,0,1,1,6,-7.344831780227323,0,0,-4,0,0,0
0,-9.172523258681442,1,0.0926109980791807,0,0,0,1,2,-12.88609532538575,0,0,-9,0,0,1
0,-9.172523258681442,0,-0.0022054314613342,0,1,1,1,8,-5.3795035453149085,0,1,-1,0,1,0
0,-9.172523258681442,1,0.2489156126976013,0,0,1,1,3,-11.633332356890381,0,0,-8,0,0,0
0,-10.534720068222272,1,-0.0026902686804533,0,1,1,1,14,-8.595635884237359,0,0,-1,0,6,0
0,-9.374549886554728,1,0.0013608587905764,0,0,1,1,1,-11.276657412951648,0,0,-3,0,22,0
0,-6.195253047967186,1,0.0,0,1,1,1,14,-8.181079804427942,0,0,-1,0,2,0
0,-6.549269594239308,1,0.0002145702019333,0,1,1,1,15,-9.025365614345153,0,0,-1,0,2,0
0,-8.688893377723941,1,-0.0027629546821117,0,1,1,0,1,-8.041908238927158,0,0,-1,0,5,0
0,-9.374549886554728,1,0.0176288560032844,0,1,1,0,1,-9.222533679256102,0,0,-1,0,3,0
0,-6.195253047967186,1,0.0,0,1,1,1,16,-8.030166421050476,0,0,-1,0,2,0
0,-6.794785443308052,0,0.0001606941223144,0,1,0,0,2,-6.256071788002225,0,1,-1,0,5,0
0,-6.195253047967186,1,0.0006573796272277,0,1,1,1,1,-6.8422755479438395,0,0,-1,0,3,0
0,-6.794785443308052,1,0.0041584447026252,0,0,0,0,2,-12.480630217277586,0,0,-8,0,0,0
0,-6.855410065124486,1,-0.0687752962112426,0,1,1,1,2,-10.940185176330436,0,0,-1,0,6,0
0,-6.324357695868357,1,1.633167266845703e-05,0,1,1,1,15,-8.437578949443035,0,0,-1,0,12,0
0,-6.855410065124486,1,0.0015234351158142,0,0,1,1,2,-8.834310377582444,0,0,-3,0,2,0
0,-9.07943283561543,1,0.0084390798583626,0,1,1,0,1,-6.324357695868357,0,0,-1,0,2,0
0,-10.634803526779255,1,-0.0001923441886901,0,0,1,0,3,-9.841572887662327,0,0,-11,0,0,0
0,-8.041908238927158,1,0.0049268985167145,0,0,0,1,1,-9.94165634621931,0,0,-15,0,0,1
0,-9.07943283561543,1,0.000265896320343,0,0,1,1,6,-11.969804593511594,0,0,-17,0,0,0
0,-8.86971230463336,1,0.0127931591123342,0,0,1,0,10,-11.969804593511594,0,0,-7,0,0,0
0,-9.23543708409201,1,0.0,0,0,1,0,32,-7.98082054694732,0,0,-4,0,0,0
0,-7.437205100358338,1,0.0032530054450035,0,1,1,1,11,-12.192948144825804,0,0,1,0,0,0
0,-7.437205100358338,1,-0.0034382743760943,0,0,0,0,10,-10.178045124283539,0,0,-2,0,0,0
0,-8.041908238927158,1,-0.0004194360226392,0,0,0,1,10,-8.030166421050476,0,0,-3,0,0,0
0,-10.023894444456282,1,-0.0066237011924386,0,0,1,1,14,-5.3795035453149085,0,0,-11,0,0,0
0,-6.256071788002225,1,0.0,0,0,0,1,14,-9.89036305183176,0,0,-3,0,0,0
0,-8.516647472918727,1,-0.0007485598325729,0,0,0,0,6,-12.192948144825804,0,0,-3,0,0,0
0,-6.195253047967186,1,0.0008600950241088,0,0,1,1,2,-6.2064961395413665,0,0,-17,0,0,0
0,-6.195253047967186,0,3.8605183362960815e-05,0,1,1,1,16,-6.751613271442842,0,0,-1,0,1,0
0,-6.195253047967186,0,0.0,0,0,1,0,12,-8.87876214015328,0,1,-18,0,1,0
0,-8.86971230463336,1,0.0173484422266483,0,0,1,0,3,-12.88609532538575,0,0,-5,0,0,0
0,-8.041908238927158,1,0.0,0,0,0,0,29,-7.623405136480864,0,0,-6,0,0,1
0,-8.696440583359324,0,-0.0014017391949892,0,0,1,1,10,-9.468368641772383,0,1,-3,0,1,0
0,-9.468368641772383,1,-0.0189198926091194,0,1,0,1,13,-9.148425707102382,0,0,-1,0,0,1
0,-9.841572887662327,1,0.1932014189660549,0,0,1,0,3,-9.345136001348436,0,0,-3,0,0,0
0,-6.195253047967186,0,0.0,0,0,0,0,1,-8.041908238927158,0,0,-8,0,1,0
0,-9.865670439241386,1,0.032882809638977,0,0,1,1,2,-12.88609532538575,0,0,-10,0,0,0
0,-8.696440583359324,1,0.0003445744514465,0,0,1,1,16,-6.2064961395413665,0,0,-19,0,0,0
0,-6.549269594239308,0,-0.0012221299111843,0,1,0,1,6,-9.865670439241386,0,1,-1,0,1,1
0,-8.136824795423902,1,0.0,0,0,1,0,21,-6.433258038231307,0,0,-5,0,0,0
0,-10.145255301460548,1,-0.0194517970085144,0,0,1,1,13,-11.382017928609475,0,0,-3,0,15,0
0,-6.794785443308052,1,0.0024902820587158,0,1,1,1,3,-5.3795035453149085,0,0,-1,0,2,0
0,-6.794785443308052,1,-0.0136840678751468,0,0,1,1,13,-11.382017928609475,0,0,-5,0,0,0
0,-6.324357695868357,1,0.0005229711532592,0,0,1,0,7,-9.404855236050057,0,0,-8,0,0,0
0,-6.324357695868357,1,-0.0020018741488456,0,0,1,1,12,-11.382017928609475,0,0,-6,0,0,0
0,-9.772580016175375,1,0.0353950690478086,0,0,1,1,3,-8.767058150573277,0,0,-3,0,5,0
0,-8.767058150573277,1,0.0060157179832458,0,0,1,1,10,-5.810286461407363,0,0,-3,0,3,0
0,-8.041908238927158,1,0.0,0,1,0,0,14,-5.810286461407363,0,0,-1,0,14,1
0,-8.944513517716059,1,0.0,0,0,1,0,39,-8.87876214015328,0,0,-5,0,0,0
0,-9.772580016175375,1,0.0,0,0,1,0,8,-6.324357695868357,0,0,-3,0,4,0
0,-6.324357695868357,1,-0.0052854269742965,0,0,1,0,14,-11.969804593511594,0,0,-6,0,0,0
0,-6.794785443308052,1,0.0027942061424255,0,0,0,1,36,-9.915680859816048,0,0,-4,0,0,1
0,-9.275177412741526,1,0.0058546159416437,0,0,1,1,11,-9.627998787364268,0,0,-6,0,0,0
0,-9.172523258681442,1,0.001422107219696,0,0,1,1,0,-5.810286461407363,0,0,-3,0,2,0
0,-8.944513517716059,1,0.0060878898948431,0,0,1,0,0,-9.275177412741526,0,0,-3,0,2,0
0,-9.275177412741526,1,0.0077489018440246,0,0,1,0,4,-5.810286461407363,0,0,-3,0,10,0
0,-9.172523258681442,1,-0.0456229522824287,0,0,1,1,1,-8.775221461212439,0,0,-4,0,0,0
0,-9.772580016175375,1,-0.002459704875946,0,0,1,0,4,-5.3795035453149085,0,0,-3,0,2,0
0,-6.748368271299515,1,0.0146664008498191,0,0,1,1,0,-10.21194667595922,0,0,-6,0,0,0
0,-6.324357695868357,1,-0.0194298848509788,0,0,1,1,16,-12.88609532538575,0,0,-6,0,0,0
0,-6.549269594239308,0,0.0012648701667785,0,0,1,0,9,-9.113334387291111,1,0,-3,0,1,0
0,-6.855410065124486,1,0.0143978763371706,0,0,1,0,2,-11.78748303671764,0,0,-6,0,0,0
0,-6.324357695868357,1,1.5735626220703125e-05,0,0,1,0,2,-12.192948144825804,0,0,-6,0,0,0
0,-6.855410065124486,1,-0.0011885054409503,0,0,1,0,7,-8.241704426244377,0,0,-7,0,0,0
1,-6.855410065124486,1,0.001047596335411,0,0,0,0,1,-8.86971230463336,0,0,-16,0,0,0
0,-8.86971230463336,0,0.0006206631660461,0,1,1,0,17,-5.3795035453149085,0,1,-1,0,1,0
1,-6.256071788002225,1,0.0024235099554061,0,0,0,1,1,-5.810286461407363,0,0,-3,0,10,0
1,-9.468368641772383,0,0.06302410364151,0,0,0,1,1,-6.801595912310578,0,1,-3,0,1,0
1,-6.855410065124486,0,0.0,0,1,0,1,19,-6.801595912310578,0,1,-1,0,1,0
0,-8.041908238927158,1,-0.0064490735530853,0,0,1,1,2,-8.87876214015328,0,0,-3,0,8,0
0,-8.767058150573277,1,0.0,0,0,1,0,9,-8.688893377723941,0,0,-3,0,0,0
0,-8.041908238927158,1,-7.915496826171875e-05,0,0,1,0,1,-8.041908238927158,0,0,-3,0,1,0
0,-6.794785443308052,1,-0.0032910108566284,0,0,1,1,15,-11.78748303671764,0,0,-2,0,0,0
0,-6.195253047967186,1,-9.441375732421876e-05,0,0,1,1,6,-8.735055419487104,0,0,-3,0,3,0
0,-6.195253047967186,0,-0.0122933387756347,0,1,1,1,7,-7.282133186011759,0,1,-1,0,1,0
0,-8.251366337156114,1,0.000995316542685,0,0,1,1,0,-11.633332356890381,0,0,-21,0,0,0
0,-6.794785443308052,1,-0.0098060816526412,0,0,1,1,3,-10.68887074804953,0,0,-4,0,0,0
0,-6.195253047967186,0,-0.0724840983748436,0,1,1,0,0,-6.60476359492065,0,1,-1,0,1,0
0,-9.23543708409201,0,0.0023877266794443,0,1,1,1,3,-5.3795035453149085,0,1,-1,0,1,0
1,-8.688893377723941,1,-0.0003183744847774,0,0,0,0,1,-12.88609532538575,0,0,-3,0,0,0
1,-8.688893377723941,1,0.0265243323519825,0,0,0,1,2,-8.8607436346506,0,0,-3,0,2,0
0,-6.324357695868357,1,0.0003072693943977,0,0,1,0,2,-5.810286461407363,0,0,-3,0,7,0
0,-8.944513517716059,0,-0.0023602955043315,0,1,1,0,0,-5.3795035453149085,0,1,-1,0,1,0
0,-9.275177412741526,0,0.1687896847724914,0,1,0,1,17,-12.88609532538575,1,0,-1,0,1,1
0,-6.195253047967186,0,0.0,0,1,1,1,2,-6.573453486692192,0,1,-1,0,1,0
0,-6.549269594239308,1,0.0163384992629289,0,0,1,1,8,-11.969804593511594,0,0,-10,0,0,0
0,-6.549269594239308,1,0.0,0,1,1,1,14,-8.136824795423902,0,0,-1,0,2,0
0,-6.794785443308052,1,0.000629723072052,0,1,1,0,17,-10.443748290016545,0,0,-1,0,0,0
0,-8.516647472918727,1,0.0,0,1,0,0,4,-8.609429206369693,0,0,-1,0,2,0
1,-6.256071788002225,0,0.0,0,0,0,1,18,-8.045853017218175,0,0,-3,0,1,0
1,-6.256071788002225,0,0.0002758279442787,0,1,0,0,2,-5.3795035453149085,0,1,-1,0,1,0
0,-9.275177412741526,1,-0.0015664994716644,0,0,0,1,3,-12.192948144825804,0,0,-8,0,0,0
0,-8.285937681221203,0,-0.0693963766098022,0,1,0,1,2,-8.673967727507264,0,0,-1,0,1,0
0,-9.275177412741526,1,-0.063922245055437,0,0,1,1,10,-7.62599917165791,0,0,-3,0,3,0
0,-6.195253047967186,0,-0.0645264685153961,0,0,1,0,4,-5.3795035453149085,0,0,-3,0,1,0
0,-6.256071788002225,0,0.0015318989753723,0,1,1,0,4,-9.708041495037804,1,0,-1,0,1,0
0,-6.256071788002225,0,-0.0790013968944549,0,1,0,1,1,-6.926379476592348,1,0,-1,0,1,0
0,-8.041908238927158,1,0.0565674304962158,0,0,1,1,3,-6.324357695868357,0,0,-5,0,0,0
0,-8.791750763163648,1,-0.0094654560089111,0,0,1,0,4,-9.94165634621931,0,0,-3,0,2,0
0,-8.791750763163648,1,0.0,0,0,1,0,32,-11.276657412951648,0,0,-6,0,0,0
0,-8.791750763163648,0,0.0,0,0,1,1,6,-11.633332356890381,0,0,-3,0,1,0
0,-6.256071788002225,1,-0.0530041456222534,0,0,1,0,16,-5.975344537423814,0,0,-4,0,0,0
0,-6.256071788002225,1,0.0020167864859104,0,1,1,1,3,-8.522996700597387,0,0,-1,1,0,0
1,-6.256071788002225,0,0.0121370330452919,0,0,0,1,16,-6.573453486692192,0,0,-3,0,1,0
0,-6.195253047967186,1,-0.0239880196750164,0,1,0,0,6,-5.810286461407363,0,0,1,0,0,1
0,-6.794785443308052,0,-0.0016739219427108,0,1,0,0,3,-6.2064961395413665,0,1,-1,0,1,0
0,-8.516647472918727,0,-0.0044237971305847,0,1,0,0,12,-9.7506011094566,0,1,-1,0,1,0
0,-6.549269594239308,1,-0.0164691340178251,0,1,1,1,13,-9.995723567489584,0,0,-1,0,2,0
0,-6.256071788002225,1,0.0,0,0,1,0,6,-10.583510232391705,0,0,-3,0,1,0
0,-8.10697183227422,1,0.0,0,1,0,0,17,-8.045853017218175,0,0,-1,0,2,0
0,-7.623405136480864,1,0.0028260946273803,0,0,0,0,6,-10.583510232391705,0,0,-6,0,0,1
0,-7.623405136480864,1,0.0007114112377166,0,0,1,0,2,-10.283405639941366,0,0,-4,0,0,0
0,-6.549269594239308,1,-0.3478538347408175,0,1,1,1,2,-6.518766139945893,0,0,4,0,0,0
1,-6.256071788002225,1,-0.3093394301831722,0,1,0,1,2,-6.73549255693947,0,0,-1,0,1,0
0,-6.794785443308052,1,0.0480216965079307,0,0,1,0,2,-5.3795035453149085,0,0,-3,0,6,0
0,-7.146302413206516,0,0.0,0,0,1,1,9,-6.855410065124486,0,0,-5,0,1,0
0,-6.855410065124486,1,0.0,0,0,0,1,19,-11.276657412951648,0,0,-4,0,0,0
0,-6.256071788002225,1,0.0,0,0,0,1,36,-7.744431768883089,0,0,-3,0,12,0
0,-6.794785443308052,1,0.0017487406730651,0,1,0,1,3,-7.744431768883089,0,0,1,0,0,0
0,-6.195253047967186,0,0.0042166709899902,0,1,1,1,11,-6.801595912310578,0,1,-1,0,1,0
0,-6.256071788002225,1,0.0018299520015716,0,0,0,0,18,-6.60476359492065,0,0,-5,0,0,0
0,-6.256071788002225,1,-0.0002684593200683,0,1,0,0,38,-5.810286461407363,0,0,-1,0,9,0
0,-9.07943283561543,1,0.0191204510629177,0,0,1,1,1,-8.588809919166959,0,0,-17,0,0,0
0,-8.673967727507264,1,0.1448040008544922,0,0,1,1,12,-9.94165634621931,0,0,-4,0,0,0
0,-9.172523258681442,1,0.0,0,0,1,1,5,-6.801595912310578,0,0,-3,0,6,0
0,-9.07943283561543,1,0.0002421885728836,0,0,1,0,4,-5.810286461407363,0,0,-3,0,17,0
0,-7.623405136480864,1,0.0,0,1,1,1,12,-12.88609532538575,0,0,-1,0,0,0
0,-8.86971230463336,1,0.0077124256640672,0,1,1,0,10,-5.810286461407363,0,0,-1,0,9,0
1,-8.10697183227422,1,-0.0021256282925605,0,1,0,0,10,-7.17566830801088,0,0,-1,0,18,0
0,-6.549269594239308,0,-0.0007345676422119,0,1,1,1,2,-8.56860721184944,0,1,-1,0,1,0
0,-9.07943283561543,1,0.0,0,0,1,0,11,-5.810286461407363,0,0,-3,0,5,0
0,-6.855410065124486,1,0.0,0,0,1,0,23,-6.203360357730682,0,0,-4,0,0,0
0,-6.549269594239308,1,-0.0259060021489858,0,1,1,1,4,-6.255411939743378,0,0,-1,0,1,0
0,-6.855410065124486,1,-0.0101937651634216,0,0,1,1,2,-7.623405136480864,0,0,-3,0,2,0
0,-7.623405136480864,1,0.0145341753959655,0,0,1,1,6,-6.324357695868357,0,0,-4,0,0,0
0,-8.348133889091107,1,0.0972436070442199,0,0,1,1,1,-8.623415448344433,0,0,-3,0,1,0
0,-8.791750763163648,1,0.0029141949489712,0,0,1,0,3,-9.057453928896654,0,0,-3,0,2,0
0,-8.588809919166959,0,-0.0001198649406433,0,0,1,0,19,-8.623415448344433,0,1,-3,0,1,0
0,-6.855410065124486,1,0.0219336422160267,0,1,1,1,2,-8.27593759788662,0,0,-1,0,4,0
0,-9.729094904235636,1,0.0109336338937282,0,0,1,0,4,-11.499800964265859,0,0,-2,0,0,0
0,-9.729094904235636,1,0.0109336338937282,0,0,1,0,4,-12.192948144825804,0,0,-14,0,0,0
0,-8.791750763163648,1,0.0,0,0,1,1,15,-8.3752358188689,0,0,-3,0,2,0
0,-6.794785443308052,0,0.0,0,1,0,1,19,-6.255411939743378,0,1,-1,0,1,1
0,-9.468368641772383,1,0.0140683054924011,0,0,1,1,8,-11.499800964265859,0,0,-6,0,0,0
0,-7.623405136480864,1,-0.0084964036941528,0,1,1,1,8,-7.744431768883089,0,0,-1,0,0,0
0,-9.995723567489584,1,-0.0550373196601867,0,0,1,0,21,-9.275177412741526,0,0,-3,0,0,0
1,-6.256071788002225,1,0.0135952681303024,0,0,0,1,3,-6.8422755479438395,0,0,-5,0,0,0
