	var	amp	igauche2_2	idoc	iphrase	biggestStep	avgStep
" GUM_textbook_labor-3
_1"	-0.0009361482905649865	0.03065812587738037	0.15651164948940277	0.15556765347719193	0.1451049801705232	0.03241484612226486	-0.01834772451870184
" GUM_textbook_labor-20
_1"	0.004337017744055344	0.003919683396816254	0.0061842575669288635	-0.07034440338611603	-0.07501320826734331	0.012793485075235367	0.022868876868770205
" GUM_vlog_portland-6
_1"	-0.0004485446457570194	-0.019232049584388733	-0.01734469085931778	0.018058188259601593	0.020406165136358678	-0.003410831093788147	0.003894582414631309
" GUM_vlog_portland-48
_1"	0.006532297791260244	0.07243824005126953	0.0970623604953289	0.03239615634083748	-0.045329498510719074	0.05209629237651825	-0.008786694318252186
" GUM_vlog_portland-51
_1"	0.0011203140311664833	0.0	0.0228068046271801	-0.044620219618082047	0.0311390075551308	0.0	0.009545506542029014
" GUM_vlog_portland-52
_1"	0.001937802281402834	0.015332968905568123	-0.05820538103580475	-0.033275505557939344	0.02971986461444573	0.013295665383338928	-0.0007689213101270687
" GUM_voyage_athens-6
_1"	-0.004584523924539213	0.013755261898040771	-0.09162332024425268	-0.03373215813189745	-0.0499160511848136	0.014960503205657005	-0.02345389478209195
" GUM_whow_joke-49
_1"	0.0022580012778327246	0.007497251033782959	-0.12224839627742767	0.0312618613243103	0.018495936863242635	-0.04752922058105469	0.009260880386727455
" GUM_whow_joke-61
_1"	-0.007185747437018676	-0.061824358999729156	0.013077942654490471	-0.03908907063305378	-0.040765857867275684	-0.08379590511322021	-0.026329757716684124
" GUM_whow_joke-63
_1"	-0.0011374241822726741	-0.011263681575655937	0.39182427152991295	0.09603671912820644	0.2528196604901004	-0.012871712446212769	0.004824915414520098
" GUM_academic_discrimination-14
_1"	-0.005638037377204391	0.00011098384857177734	0.23801924474537373	0.23003965988755226	0.23675778860908964	0.0075882673263549805	-0.004271320978216087
" GUM_academic_discrimination-51
_1"	0.004172917606063045	-0.0072525739669799805	-0.1336651500314474	0.008446916937828064	0.0072177388904342	0.005678504705429077	0.002329043866271474
" GUM_conversation_lambada-21
_1"	-0.002089750532526115	-0.03615693747997284	-0.026354201138019562	0.0324084609746933	0.0327383352693541	-0.06032123416662216	-0.020685948715323504
" GUM_conversation_lambada-44
_1"	0.0043072072227480634	-0.015027225017547607	0.10197613388299942	0.025613905831888384	0.019824609825653705	0.01869615912437439	-0.019941273012331562
" GUM_conversation_lambada-57
_1"	0.004806624503899563	0.0	0.30522130988538265	0.0889273900538683	0.09753583551065068	0.0	0.01462354359753204
" GUM_conversation_lambada-67
_1"	0.0044543090665873745	0.033538103103637695	-0.009929314255714417	-0.1158314626964777	0.10594290028370562	-0.02428092062473297	-0.017476180068364267
" GUM_conversation_lambada-84
_1"	0.011169483907189151	0.034188926219940186	0.39613757096230984	0.1881750672754795	0.33588534650224	0.04964466392993927	0.018171398419570328
" GUM_conversation_lambada-86
_1"	-0.002697512876108246	-0.07342544198036194				-0.07342544198036194	-0.03446473181247711
" GUM_conversation_retirement-19
_1"	0.00019847144608803845	0.0	0.01949407160282135	0.01782633364200592	-0.014494966225404499	0.0	0.006581777586922993
" GUM_conversation_retirement-41
_1"	0.003952775711668549	0.0014160871505737305	0.19050639867782593	-0.01319192722439766	0.007829473156817035	-0.033998504281044006	0.019651771934326212
" GUM_conversation_retirement-43
_1"	0.0004365407549879047	-0.04628082737326622	0.02688298001885414	-0.01280612125992775	0.008725693733209638	-0.054667748510837555	-0.0024938862566109554
" GUM_conversation_retirement-44
_1"	9.734422902301504e-05	-0.014155339449644089	-0.01228286325931549	-0.04242987185716629	-0.031395916543191404	-0.002327471971511841	0.02229796916983283
" GUM_conversation_retirement-46
_1"	-0.00044655322052819524	-0.00026994943618774414	0.16462920606136322	-0.11326003636448079	0.018908141967365344	0.006794467568397522	0.0016596750558201812
" GUM_conversation_retirement-50
_1"	0.0009621687961598475	0.0	0.024714335799217224	-0.014974765479564667	-0.006659853187474335	0.0	-0.013817489809460098
" GUM_conversation_retirement-66
_1"	0.014379895657632688	0.050322532653808594	-0.04108891263604164	0.10057211294770241	0.08116865337693266	0.12700827419757843	0.01494315985058034
" GUM_conversation_retirement-82
_1"	0.004378358514159679	-0.03015422821044922	-0.046028461307287216	-0.054195936769247055	-0.030862387875094988	-0.041345834732055664	0.031453100219368924
" GUM_conversation_retirement-82
_2"	0.0019531190624993214	-0.01208806037902832	-0.08517240732908249	-0.09348941594362259	0.009599816193804123	-0.035847023129463196	0.014721490318576502
" GUM_fiction_falling-12
_1"	0.004454114536955288	0.013611281290650368	-0.0025560297071933746	0.07453079521656036	0.008150143828243028	-0.11387333273887634	0.014779019632447543
